pmid	stype	text	concept_id
22122400	c	calcium	D002118
14739060	c	calcium	D002118
15485913	c	calcium	D002118
24910594	c	calcium	D002118
25639459	c	calcium	D002118
24374334	c	calcium	D002118
21266239	c	calcium	D002118
24792589	c	calcium	D002118
17979528	c	calcium	D002118
22110961	c	calcium	D002118
21988495	c	calcium	D002118
24481335	c	calcium	D002118
22675362	c	calcium	D002118
19275735	c	calcium	D002118
24879640	c	calcium	D002118
19952866	c	calcium	D002118
9895229	c	calcium	D002118
8772728	c	calcium	D002118
10625218	c	calcium	D002118
23569283	c	Ca	D002118
16445715	c	Ca	D002118
25057947	c	Ca	D002118
17560946	c	Ca	D002118
23764168	c	Ca	D002118
24323417	c	Ca	D002118
21597461	c	Ca	D002118
18670192	c	Ca	D002118
23569283	d	TMEM165-deficient	None
17342678	d	Pontocerebellar hypoplasias	C580383
17342678	d	hereditary neurodegenerative disorders	D020271
17342678	d	deficiencies of complexes	D030401
17342678	d	muscle hypotrophy	D009133
17342678	d	neurogenic muscular atrophy	D009133
22718293	d	neurogenic muscular atrophy	D009133
24566669	d	deficient glycosylation of proteins	D018981
24566669	d	congenital disorder of glycosylation type II	C535747
17520685	d	congenital disorder of glycosylation type II	C535747
24566669	d	obesity	D009765
23536797	d	obesity	D009765
18035683	d	obesity	D009765
22191795	d	obesity	D009765
25714483	d	obesity	D009765
17024709	d	developmental disturbances	D014832
17024709	d	neuronal-cell-migration defects	D054081
22191536	c	vitamin folic acid	D014807
22191536	c	4-9	C087567
22191536	c	fucose	D005643
12361949	c	fucose	D005643
9160042	c	fucose	D005643
9455908	c	fucose	D005643
18269265	c	fucose	D005643
25852737	c	fucose	D005643
1682310	c	fucose	D005643
12164788	c	fucose	D005643
22983704	d	CDG-II defects	C535747
21384227	d	CDG-II defects	C535747
12763243	c	diaminobenzidine	D015100
22516080	d	inherited glycosylation disorders	D030342
22516080	d	structural abnormalities	D020914
22516080	d	myopathies	D009135
12351995	d	myopathies	D009135
22516080	d	limb-girdle dystrophies	D049288
22516080	d	strokes	D020521
22516080	d	immune dysfunction	D007154
22516080	d	hepatic failure	D017093
16571774	d	hepatic failure	D017093
23320427	c	ALG9-CDG	C520965
25192513	c	ALG9-CDG	C520965
23320427	d	neutral loss	D006250
23320427	c	methylphosphate	C027265
25270028	c	transferrin glycosylation	C013059
15361947	c	transferrin glycosylation	C013059
17584079	c	transferrin glycosylation	C013059
25270028	c	dolichyl-P-mannose	C028306
16816004	d	mechanical trauma	D041781
16816004	d	asphyxia	D001237
16816004	d	congenital vascular malformations	D054079
24063868	d	hypoketotic hypoglycemia	C563462
12217961	d	ALG12 mannosyltransferase defect in congenital disorder of glycosylation type lg	C567437
12217961	c	dolichyl pyrophosphate	C026406
12217961	d	multisystemic syndromes called congenital disorders of glycosylation	D018981
12217961	d	growth defect	D006130
20331963	d	Glycosylation-deficient Chinese Hamster Ovary	D010051
20331963	c	P-Dol	C002968
20331963	c	DPM2	C400644
20331963	c	P-P-Dol	D010695
10929009	c	P-P-Dol	D010695
20331963	d	glucosyltransferase I	C565049
20331963	c	MI5-4	C062394
22300173	d	glycosylation homeostasis	D018981
21047787	c	ceramide	D002518
21047787	c	7-nitrobenzo-2-oxa-1,3-diazol-4-yl	C080124
21047787	c	hexanoyl-4-d-erythro-sphingosine	C481931
21047787	c	NBD-ceramide	C037974
23776380	d	Congenital protein hypoglycosylation diseases	D030342
23776380	d	inherited disorders of glycosylation	D030342
19028570	d	inherited disorders of glycosylation	D030342
23776380	d	protein hypoglycosylation diseases	D011488
23776380	d	O-linked glycosylation	C535508
17166182	d	recessive genetic disorders	D030342
17166182	c	SNP	C121720
23139742	c	SNP	C121720
15793264	c	SNP	C121720
22115835	d	hepatic or coagulation disorders	D025861
22115835	d	cerebellar	D002526
9719677	d	carbohydrate deficient glycoprotein syndrome I A	D018981
9719677	d	nervous system abnormalities	D009421
9719677	d	death by infection	D003643
9719677	d	Epstein Barr virus	D020031
9719677	c	lactosamines	C032233
9719677	c	lactosaminyl	C065421
9719677	c	lactosaminoglycan	C039448
16151902	d	COG-7 deficiency	C537955
16151902	d	inherited multiorgan diseases	D030342
16151902	d	hyposialylated isoforms	None
16151902	d	multiple Golgi defect	D009103
24305089	d	cerebellar neurodegeneration	D002526
24305089	c	TM	C098227
24305089	c	BiP	D001729
18579727	c	BiP	D001729
16357160	c	BiP	D001729
15063770	c	BiP	D001729
21056633	c	BiP	D001729
20930564	c	BiP	D001729
24879640	c	BiP	D001729
23430927	d	neonatal galactosemia	D005693
23430927	d	premature ovarian failure	D016649
16835432	d	premature ovarian failure	D016649
12628293	d	premature ovarian failure	D016649
8910943	d	N-glycosylation disturbances	C536108
20523973	c	Na	D012964
23471032	c	Na	D012964
2174007	c	Na	D012964
15918554	c	Na	D012964
15918549	c	Na	D012964
9895229	c	Na	D012964
8772728	c	Na	D012964
10625218	c	Na	D012964
14998558	c	Na	D012964
12187484	c	Na	D012964
16036327	c	Na	D012964
22157680	d	congenital disorder of glycosylation-Ia	D018981
9350901	d	liver or renal toxicity	D007674
9889493	d	autosomal recessive hereditary metabolic disorder	D008659
9889493	d	cardiac tamponade	D002305
9889493	d	lipocutaneous anomalies	D000014
9889493	d	vomiting and diarrhoea	D014839
9889493	d	Pancreatic function	D010195
21424847	d	Pancreatic function	D010195
9889493	d	Haemorrhaging and thromboembolic complications	D013923
9889493	d	hemiplegia	D006429
9889493	d	blindness	D001766
24550151	d	blindness	D001766
24553922	d	blindness	D001766
24936186	d	blindness	D001766
24792589	d	blindness	D001766
20238041	d	blindness	D001766
23684651	d	blindness	D001766
20800593	d	blindness	D001766
24212218	d	blindness	D001766
24618482	d	blindness	D001766
16510524	c	N-ethylmaleimide	D005033
16510524	c	brefeldin A	D020126
20605848	c	brefeldin A	D020126
11942856	c	brefeldin A	D020126
8735800	d	multisystemic	D019578
8735800	d	venous thromboses	D020246
8735800	c	PTC	D005164
8735800	d	coagulation disturbance	D025861
14681228	c	Metformin	D008687
14681228	c	biguanide	D001645
14681228	c	AMP	D000242
21896783	c	AMP	D000242
14681228	c	2-deoxy-d-glucose	C119435
14681228	c	3-O-methyl-d-glucose	C103522
14681228	d	MSMT	None
14681228	d	congenital disorder of glycosylation types Ia	C567437
25238787	d	inborn errors of complex lipid biosynthesis	D008052
25238787	c	phospholipids	D010743
25238787	c	sphingolipids	D013107
25238787	c	isoprenoids	D013729
25238787	d	peroxisomal disorders	D018901
8295395	d	peroxisomal disorders	D018901
19028570	d	birth	D000014
19028570	d	COG deficient CDG	C535744
24295306	d	Golgi N-glycosylation process	C536108
24295306	c	azide alkyne	D000480
24295306	c	CuAAC	C055438
24295306	c	alkyne	D000480
18369606	c	alkyne	D000480
24295306	d	Golgi glycosylation efficiency	D018981
24295306	c	azide	D001386
16549800	c	azide	D001386
24295306	d	Golgi N-glycosylation	C536108
12361949	d	nematode Caenorhabditis	D009349
18514411	d	nematode Caenorhabditis	D009349
12361949	c	phosphocholine oligosaccharides	D009844
12361949	c	phosphocholine	D010767
12361949	d	nematode and trematode infections	D009349
12361949	c	phosphocholine N-glycans	D011134
12361949	d	deficient in congenital disorders of glycosylation types I	C567437
12361949	d	congenital disorders of glycosylation syndromes	D018981
24493206	d	bilateral neurosensory hearing loss	D006312
24493206	d	hypo pigmented macula	C536309
24493206	d	retinal architecture	D012173
21240668	d	CDG syndrome type 1b	C535744
21240668	d	depression of consciousness	D003244
21240668	d	metabolic coma	D003128
21240668	d	MPI deficiency	C535740
21240668	d	intracellular energy failure	D011502
21240668	d	glucose regardless of blood glucose	D018149
20605848	d	O-glycosylation deficiency of the congenital disorders of glycosylation	D018981
20605848	c	COG6-CDG	C530207
20605848	d	neurologic disease	D020271
11901181	d	neurologic disease	D020271
20605848	c	vitamin K	D014812
15118540	c	vitamin K	D014812
20605848	d	K deficiency	D014813
20605848	d	focal seizures	D012640
20605848	d	intracranial bleedings	D020300
11074069	c	4-methylumbelliferyl-beta-N-acetylglucopyranoside substrate	C066882
11074069	d	carbohydrate-deficient glycoprotein ( CDG ) syndrome type IA	C566000
11074069	c	4-methylumbelliferyl-beta-N-acetylglucopyranoside-6-sulphate	C066882
11074069	c	DEAE	C007369
9484687	d	cerebellar vermis hypoplasia	C537206
24982104	d	hepato-intestinal	D020065
16356445	d	hepato-intestinal	D020065
24982104	d	enteropathy and coagulation disorder	D025861
24982104	d	hemolytic jaundice	D007565
24982104	d	dyspnea	D004417
12011746	d	Carbohydrate-deficient-glycoprotein syndromes	D018981
12011746	d	ocular disorders	D005124
12011746	d	nystagmoid movements	D009069
12011746	d	foveal hypoplasia	C537858
12011746	d	multisystemic disorder	D056587
20080937	d	multisystemic disorder	D056587
12684507	d	multisystemic disorder	D056587
14973778	d	multisystemic disorder	D056587
20080937	d	deficiency of the endoplasmatic mannosyltransferase	None
20080937	d	congenital disorder of glycosylation-Ip	613661
22213132	d	congenital disorder of glycosylation-Ip	613661
20080937	c	GDP-Man	D006153
10929009	c	GDP-Man	D006153
12684507	c	GDP-Man	D006153
14973778	c	GDP-Man	D006153
20080937	c	Man3GlcNAc2-PP-dolichol	C404956
20080937	d	developmental retardation	C563867
10852543	d	developmental retardation	C563867
20080937	c	Man4GlcNAc2-PP-dolichol	C404956
19007883	d	glycosylation disorders back	D018981
19007883	d	hematological disorders	D006402
19007883	d	Tn-syndrome	C562719
19007883	d	paroxysmal nocturnal hemoglobinuria	D006457
7653149	d	paroxysmal nocturnal hemoglobinuria	D006457
15589762	c	glycosylated amino acids	C039522
10929009	d	GDP-mannose deficiency	C563602
10929009	c	mannosylphosphoryldolichol	None
10929009	c	Man-P-Dol	C429286
24388574	d	congenital disorder of N-glycosylation	D018981
24388574	d	platelet aggregations	D001791
24388574	d	hypoglycosylation of platelet proteins	D001791
24388574	d	platelet aggregation	D001791
25192513	c	mucin-type O-glycosylation	C016467
25192513	d	dystroglycanopathy	D058494
24252195	d	dystroglycanopathy	D058494
25192513	c	ALG6-CDG	C520965
25192513	c	PIGA-CDG	C503726
25192513	c	DPM1-CDG	C400644
25192513	c	DPM2-CDG	C400644
25192513	c	COG1-CDG	C530207
16584074	d	dystroglycanopathies	D058494
21460210	d	dystroglycanopathies	D058494
24120487	d	dystroglycanopathies	D058494
16550916	d	dystroglycanopathies	D058494
16584074	d	Walker Warburg syndrome	D058494
16584074	d	Fukuyama congenital muscular dystrophy	253800
20044576	d	Fukuyama congenital muscular dystrophy	253800
22715095	d	Fukuyama congenital muscular dystrophy	253800
16584074	d	limb girdle muscular dystrophy	D049288
19101518	c	2-DE	C042783
9104884	c	2-DE	C042783
17904539	c	2-DE	C042783
19101518	d	deficiency of glycosylation	D018981
19101518	d	CDG disorder	C535744
12417423	d	insufficiencies	D000224
14601252	d	hereditary diseases	D030342
8981095	d	carbohydrate deficient glycoprotein syndromes type I	C535752
8981095	c	glycoform	C103998
23430830	d	Type of Congenital Disorder of Glycosylation	C567437
23430830	c	sialotransferrin	C519074
17451957	c	sialotransferrin	C519074
19608465	c	sialotransferrin	C519074
11589167	c	sialotransferrin	C519074
17372855	c	sialotransferrin	C519074
23430830	d	genetic deficiency	D030342
12872847	c	CDG-Ib	C532103
17963418	c	CDG-Ib	C532103
11701646	c	CDG-Ib	C532103
16552784	c	CDG-Ib	C532103
10980531	c	CDG-Ib	C532103
12872847	d	hyperinsulinaemic hypoglycaemia and hepatomegaly	D006529
8896901	c	1-acid glycoprotein	C430423
21029365	d	hormonal disturbances	D014832
21029365	c	COMP	C037238
22813883	d	genetic diseases of glycosylation	D030342
22813883	d	neurological diseases	D020271
19262960	d	neurological diseases	D020271
24323417	d	neurological diseases	D020271
25036887	d	neurological diseases	D020271
24607700	d	neurological diseases	D020271
22813883	d	invasiveness of disease	D009361
22813883	d	adulthood neuropsychiatric diseases	D020945
22813883	d	dysregulate glycosylation	D021081
22717794	c	dolichyl-pyrophosphate	C026406
22717794	d	deficiencies in N-linked glycosylation	C536108
14578315	d	primary defects	D009378
14578315	d	hemolytic uremic syndrome	D006463
14578315	d	HUS	D006463
14578315	d	inborn error of metabolism	D008661
16769205	d	inborn error of metabolism	D008661
23622397	d	disorders of lipid glycosylation	D018981
23622397	d	sialic acid deficiency of N-linked	D029461
23622397	d	hyporeflexia	D012021
23622397	d	cerebellar hypotrophy	D002526
23622397	d	X-linked pure mental retardation syndrome	D038901
21614585	c	asparagine-X-serine	C047902
21614585	c	threonine	C061951
11339805	c	threonine	C061951
24444746	c	threonine	C061951
1527847	c	threonine	C061951
12882516	c	threonine	C061951
19251655	c	threonine	C061951
19647786	c	threonine	C061951
11269319	c	threonine	C061951
19028792	c	threonine	C061951
21878340	c	threonine	C061951
17460662	c	threonine	C061951
15249677	c	threonine	C061951
22757958	c	threonine	C061951
21466708	c	threonine	C061951
9311856	c	threonine	C061951
21391816	c	threonine	C061951
15892570	c	threonine	C061951
8189548	c	threonine	C061951
2808371	c	threonine	C061951
21614585	d	nonsyndromic mental retardation	C564490
22936369	d	metabolic cardiomyopathies	D009202
22936369	d	inborn errors in metabolism	D008661
22936369	d	arrhythmia	D001145
23471032	d	arrhythmia	D001145
24585203	d	arrhythmia	D001145
23218398	d	arrhythmia	D001145
22936369	d	valvular dysfunction	D006349
22936369	c	glycogen	D006003
22936369	d	cardiomyopathies	D009202
24585203	d	cardiomyopathies	D009202
21098724	d	cardiomyopathies	D009202
20159828	d	cardiomyopathies	D009202
22936369	d	organic acidaemias	D019965
22936369	d	aminoacidopathies and congenital disorders of glycosylation	D018981
22936369	c	aminoacidopathies	None
22884749	c	aminoacidopathies	None
12134298	d	aminoacidopathies	None
22936369	d	heart muscle disease	D006331
9265969	d	neurologic impairment	D009422
9265969	d	N-acetylglucosamine transferase II deficiency in type II	D009084
20528096	d	fetal developmental abnormalities	D005315
20528096	c	Immobiline	C059413
20528096	c	urea	D014508
22884749	c	urea	D014508
22654104	c	urea	D014508
17904539	c	urea	D014508
3384185	c	urea	D014508
1907247	c	urea	D014508
19232506	c	urea	D014508
24051442	d	O-glycosylation disturbances	C535508
24051442	c	O-xylosylglycans	D013481
24051442	c	O-N acetylgalactosaminylglycans	D013481
24051442	c	O-xylosyl	C091993
24051442	c	O-fucosylglycans	D013481
24051442	d	Ehlers-Danlos syndrome	D004535
7653149	d	Ehlers-Danlos syndrome	D004535
24051442	d	familial tumoral calcinosis	D002114
15133511	d	familial tumoral calcinosis	D002114
24051442	d	Schneckenbecken dysplasia	C536637
24051442	d	spondylocostal dysostosis type 3	C537565
24051442	d	Peter 's plus syndrome	C537617
24051442	d	deficiency of proteins	D011488
19100247	d	galactosemia and fructosemia	D005633
19100247	c	AGA	C033137
19100247	d	O-glycosylation defect	C535508
19100247	d	classical galactosemia	D005693
26053138	d	classical galactosemia	D005693
27103203	d	classical galactosemia	D005693
16935538	d	classical galactosemia	D005693
23865579	c	Stx5-GS28-Ykt6-GS15	C578980
23865579	c	Stx6-Stx16-Vti1a-VAMP4 SNARE complexes	D022622
15881965	d	bronchial asthma	D001249
15881965	c	BA	C080430
15881965	d	CMDs	C580430
25737452	d	CMDs	C580430
12893968	d	CMDs	C580430
15881965	d	arteriohypoxemic hypoxia	D000860
15881965	d	alkalosis	D000471
15881965	d	hypocapnia	D016857
15881965	c	3-DPH	D010672
15881965	d	hypoxia	D000860
22728164	d	hypoxia	D000860
24694815	d	hypoxia	D000860
22223164	d	hypoxia	D000860
24292530	d	hypoxia	D000860
15485913	d	hypoxia	D000860
21478149	d	hypoxia	D000860
21345215	d	hypoxia	D000860
17335342	d	hypoxia	D000860
25224909	d	hypoxia	D000860
16179542	d	hypoxia	D000860
24879640	d	hypoxia	D000860
24115865	d	hypoxia	D000860
15881965	d	pulmonary hypertension	D006976
24716661	d	hypogammaglobulinemia	D000361
24716661	c	mannosyl-oligosaccharide	D009844
24716661	d	congenital disorder of glycosylation type IIb	C567437
24716661	c	CDG-IIb	D040201
24716661	d	multiple neurologic complications	D002493
10602363	c	Bl21	C493003
10602363	c	D223E PMM2	C091414
12409504	c	ASN	C574777
12409504	d	hepatic-intestinal disease	D056486
11733564	d	hypoglycosylated	None
11733564	c	dolichylphosphomannose	None
11733564	c	dolichylphosphoglucose	None
15171833	d	neuronal migration disorders	D054081
17963418	d	depressed synthesis	D003866
17963418	d	type I CDG disorders	C535744
15361947	d	Carbohydrate deficient glycoprotein syndrome type Ia	C535739
11885720	d	carbohydrate-deficient glycoprotein syndrome type 1b	C535740
11885720	d	prolonged diarrhoea	D003967
11885720	d	cholangitis	D002761
16317064	c	ribophorin I	D007455
16317064	c	ribophorin II	C012877
14627322	d	exudative pericarditis	D010493
14627322	d	hypertrophic obstructive cardiomyopathy	D002312
10473542	d	LAD II hypofucosylation	C535887
